survey_date,replication,data_pipeline
2010-04-01,0.0295329059829057,0.01977812499999998
2010-07-01,-0.08917512820512785,-0.20592962962962963
2010-10-01,0.012366666666666859,0.034455555555555586
2011-01-01,-0.055713333333333726,0.01195333333333332
2011-04-01,0.2832261904761908,0.1900758620689655
2011-07-01,-0.040518719211822596,-0.07465199999999993
2011-10-01,-0.04564163793103493,-0.03331600000000003
2012-01-01,0.0002364189189187904,0.028648484848484864
2012-04-01,-0.049228009828009345,0.020109677419354887
2012-07-01,0.009201590909091006,-0.020335483870967758
2012-10-01,-0.10794544117647042,-0.055270000000000034
2013-01-01,-0.013882956259426926,-0.00831724137931034
2013-04-01,-0.0494219973009451,-0.0640055555555556
2013-07-01,-0.060753869969039975,-0.0404814814814815
2013-10-01,0.0035038699690401742,-0.023156000000000006
2014-01-01,0.07493039473684249,0.03836470588235297
2014-04-01,-0.01773828947368461,0.006973529411764721
2014-07-01,-0.0023380566801618485,0.020339393939393952
2014-10-01,-0.08629059829059837,-0.08175000000000002
2015-01-01,-0.04471313131313126,-0.009989655172413795
2015-04-01,0.03819178628389164,-0.03685714285714283
2015-07-01,0.05774356725146168,0.09285806451612905
2015-10-01,-0.05472634920634922,-0.03427419354838709
2016-01-01,0.027605714285714456,0.02675624999999999
2016-04-01,0.024771428571428444,-0.011709677419354816
2016-07-01,-0.029752100840336304,-0.04326666666666668
2016-10-01,0.02606176470588295,0.058432258064516115
2017-01-01,0.18580692599620452,0.11022068965517241
2017-04-01,-0.08030000000000026,-0.010061538461538464
2017-07-01,-0.073251221896383,-0.08984999999999997
2017-10-01,-0.06124688057040961,-0.04722999999999997
2018-01-01,0.0826271347248575,0.08550689655172407
2018-04-01,0.03077580645161282,0.01658076923076924
2018-07-01,-0.04820000000000002,-0.034645833333333285
2018-10-01,-0.02699000000000007,-0.06399166666666668
2019-01-01,-0.019956774193548465,-0.0453375
2019-04-01,-0.022256350806451497,-0.004987499999999978
2019-07-01,0.002820982142857531,0.010692307692307685
2019-10-01,-0.03806415343915415,-0.06253333333333334
2020-01-01,0.06733201058201121,0.09241200000000001
2020-04-01,-0.13443277310924406,-0.16913703703703706
2020-07-01,-0.024610348583877784,0.0016749999999999914
2020-10-01,0.07150340740740768,0.09215789473684212
2021-01-01,0.0936108965517235,0.08495000000000005
2021-04-01,0.11480738916256206,0.11504799999999998
2021-07-01,0.10833571428571354,0.0897461538461538
2021-10-01,0.11989642857142924,0.12911923076923076
2022-01-01,-0.09132335164835181,-0.13072083333333334
2022-04-01,0.28973344481605334,0.28365714285714294
2022-07-01,0.10732495974235068,0.14623636363636364
2022-10-01,0.17784074074074097,0.1832869565217391
2023-01-01,-0.6248400793650788,-0.6070727272727272
2023-04-01,-0.03420714285714288,-0.0008565217391304467
2023-07-01,0.010896428571428363,-0.015222727272727282
2023-10-01,0.014928571428571402,0.021481818181818216
2024-01-01,-0.1722555555555556,-0.1547590909090909
2024-04-01,0.1530519841269844,0.13529599999999997
2024-07-01,-0.12270013227513221,-0.10815217391304349
2024-10-01,-0.015953988603988556,-0.03784999999999996
