survey_date,replication,data_pipeline
2017-01-01,0.10654666666666669,0.11022068965517241
2017-04-01,-0.03191111111111112,-0.010061538461538464
2017-07-01,-0.0865222222222222,-0.08984999999999997
2017-10-01,-0.04722999999999997,-0.04722999999999997
2018-01-01,0.08550689655172407,0.08550689655172407
2018-04-01,0.016707407407407417,0.01658076923076924
2018-07-01,-0.035659999999999956,-0.034645833333333285
2018-10-01,-0.05343200000000001,-0.06399166666666668
2019-01-01,-0.0453375,-0.0453375
2019-04-01,-0.004987499999999978,-0.004987499999999978
2019-07-01,0.010692307692307685,0.010692307692307685
2019-10-01,-0.06253333333333334,-0.06253333333333334
2020-01-01,0.09241200000000001,0.09241200000000001
2020-04-01,-0.16913703703703706,-0.16913703703703706
2020-07-01,0.0016749999999999914,0.0016749999999999914
2020-10-01,0.09215789473684212,0.09215789473684212
2021-01-01,0.08495000000000005,0.08495000000000005
2021-04-01,0.12216153846153843,0.11504799999999998
2021-07-01,0.0897461538461538,0.0897461538461538
2021-10-01,0.12911923076923076,0.12911923076923076
2022-01-01,-0.13072083333333334,-0.13072083333333334
2022-04-01,0.28440000000000004,0.28365714285714294
2022-07-01,0.14623636363636364,0.14623636363636364
2022-10-01,0.1814833333333333,0.1832869565217391
2023-01-01,-0.6137217391304348,-0.6070727272727272
2023-04-01,-0.0020708333333333364,-0.0008565217391304467
2023-07-01,-0.0015173913043478424,-0.015222727272727282
2023-10-01,0.021481818181818216,0.021481818181818216
2024-01-01,-0.1547590909090909,-0.1547590909090909
2024-04-01,0.13529599999999997,0.13529599999999997
2024-07-01,-0.10815217391304349,-0.10815217391304349
2024-10-01,-0.03784999999999996,-0.03784999999999996
