survey_date,replication,data_pipeline
2009-07-01,0.8857823614724095,0.867210783645324
2009-10-01,0.8758204608761712,0.8909654342871614
2010-01-01,0.9013503046191889,0.9176980641105125
2010-04-01,0.8959602993725556,0.8988296087617118
2010-07-01,0.892221010187584,0.8746142952271087
2010-10-01,0.9035118595425002,0.9053773576057699
2011-01-01,0.9019460622942518,0.9124369038575166
2011-04-01,0.9090001688191104,0.9105500301254792
2011-07-01,0.8731396736967768,0.8686472524689794
2011-10-01,0.878269924293361,0.87860572296784
2012-01-01,0.8840488098252722,0.8859116615637254
2012-04-01,0.8840188758016058,0.8977907841103097
2012-07-01,0.8902518474182186,0.8867900407616465
2012-10-01,0.889086794125095,0.8950801890774035
2013-01-01,0.902754234132245,0.9071192183093058
2013-04-01,0.9045120153755251,0.9035325398835149
2013-07-01,0.9107695485865842,0.9064807780685219
2013-10-01,0.9184618592942368,0.9130828057736136
2014-01-01,0.9180182191360904,0.9147487077890158
2014-04-01,0.9085309572043555,0.9082831841270315
2014-07-01,0.9107768788900588,0.9101065095114221
2014-10-01,0.9110729103765315,0.9108057885093769
2015-01-01,0.9219985369010438,0.9241099885610499
2015-04-01,0.9276598601870822,0.927132094924574
2015-07-01,0.9228242326505045,0.9272849802726701
2015-10-01,0.9155130694127909,0.9171615517199129
2016-01-01,0.9224422096009841,0.9231795232970372
2016-04-01,0.9189469305068192,0.9192384352102206
2016-07-01,0.9158105126071701,0.9148223178863848
2016-10-01,0.9195775550027557,0.9252076883490308
2017-01-01,0.9162777620544291,0.9139633778957571
2017-04-01,0.892751942100491,0.899187233379434
2017-07-01,0.902919073019711,0.8987567446481096
2017-10-01,0.9121937276026919,0.9130526715624209
2018-01-01,0.9199484605186719,0.9197291326481607
2018-04-01,0.9094866809890622,0.9078096694391959
2018-07-01,0.9055900227905799,0.9039303199122141
2018-10-01,0.9116928336287667,0.9089669325567654
2019-01-01,0.9151101544694861,0.9135450958048451
2019-04-01,0.9176369681176942,0.9182303536760362
2019-07-01,0.9204549411243353,0.9228826187739837
2019-10-01,0.920097764352639,0.9191361737148646
2020-01-01,0.9249172317417442,0.9260314003545201
2020-04-01,0.9163920341496944,0.9157714564399801
2020-07-01,0.9334131500156406,0.9355812652992319
2020-10-01,0.9365291728801479,0.9354873319028135
2021-01-01,0.9274758166624462,0.9268174911945487
2021-04-01,0.9156233354581257,0.9133259052924791
2021-07-01,0.9010870744854033,0.9005687905409354
2021-10-01,0.8873702203089391,0.8853098155326568
2022-01-01,0.8721896140071628,0.8657228623280155
2022-04-01,0.8837524592399245,0.8768151068986724
2022-07-01,0.8470680524513635,0.8471839821358688
2022-10-01,0.8334791742869739,0.8310854701795721
2023-01-01,0.8109619875636589,0.8082276295494832
2023-04-01,0.8900756972832181,0.8919319145188105
2023-07-01,0.8944068118511016,0.8893661226087157
2023-10-01,0.8930271678182542,0.8927323373005825
2024-01-01,0.8911369967080274,0.8923145100025323
2024-04-01,0.9129470189358769,0.9105074702456318
2024-07-01,0.8935684440907282,0.8910197408259658
2024-10-01,0.9091040394661565,0.9060682796565299
